location_id,zone,row,column,depth,location_type,product_id,quantity,product_type,x,y,z,color,depth_info
J-01-06-3,J,1,6,3,Small Item Bins,Und-Gra-L,3,Underwear,69.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-07-1,J,1,7,1,Small Item Bins,Und-Whi-M,17,Underwear,70.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-07-2,J,1,7,2,Small Item Bins,Und-Bla-L,5,Underwear,70.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-07-3,J,1,7,3,Small Item Bins,Und-Blu-XL,13,Underwear,70.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-08-1,J,1,8,1,Small Item Bins,,0,Underwear,72.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-08-2,J,1,8,2,Small Item Bins,,0,Underwear,72.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-08-3,J,1,8,3,Small Item Bins,Und-Red-L,18,Underwear,72.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-09-1,J,1,9,1,Small Item Bins,Und-Blu-M,8,Underwear,73.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-09-2,J,1,9,2,Small Item Bins,Und-Gra-XL,13,Underwear,73.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-09-3,J,1,9,3,Small Item Bins,Und-Whi-S,8,Underwear,73.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-10-1,J,1,10,1,Small Item Bins,Und-Blu-S,16,Underwear,75.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-10-2,J,1,10,2,Small Item Bins,,0,Underwear,75.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-10-3,J,1,10,3,Small Item Bins,Und-Whi-S,14,Underwear,75.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-11-1,J,1,11,1,Small Item Bins,Und-Gra-XS,10,Underwear,76.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-11-2,J,1,11,2,Small Item Bins,Und-Red-XL,14,Underwear,76.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-11-3,J,1,11,3,Small Item Bins,Und-Blu-XL,15,Underwear,76.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-12-1,J,1,12,1,Small Item Bins,Und-Bla-XXL,5,Underwear,78.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-12-2,J,1,12,2,Small Item Bins,Und-Whi-XS,19,Underwear,78.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-12-3,J,1,12,3,Small Item Bins,,0,Underwear,78.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-13-1,J,1,13,1,Small Item Bins,Und-Whi-S,1,Underwear,79.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-13-2,J,1,13,2,Small Item Bins,,0,Underwear,79.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-13-3,J,1,13,3,Small Item Bins,,0,Underwear,79.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-14-1,J,1,14,1,Small Item Bins,Und-Gre-L,16,Underwear,81.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-14-2,J,1,14,2,Small Item Bins,,0,Underwear,81.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-14-3,J,1,14,3,Small Item Bins,,0,Underwear,81.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-15-1,J,1,15,1,Small Item Bins,,0,Underwear,82.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-15-2,J,1,15,2,Small Item Bins,Und-Gra-XS,12,Underwear,82.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-15-3,J,1,15,3,Small Item Bins,Und-Gre-L,20,Underwear,82.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-16-1,J,1,16,1,Small Item Bins,Und-Gra-M,11,Underwear,84.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-16-2,J,1,16,2,Small Item Bins,,0,Underwear,84.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-16-3,J,1,16,3,Small Item Bins,,0,Underwear,84.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-17-1,J,1,17,1,Small Item Bins,Und-Blu-S,3,Underwear,85.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-17-2,J,1,17,2,Small Item Bins,Und-Red-M,10,Underwear,85.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-17-3,J,1,17,3,Small Item Bins,,0,Underwear,85.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-18-1,J,1,18,1,Small Item Bins,Und-Gra-XXL,3,Underwear,87.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-18-2,J,1,18,2,Small Item Bins,,0,Underwear,87.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-18-3,J,1,18,3,Small Item Bins,Und-Whi-XL,14,Underwear,87.0,7,4.5,"[120, 0, 0]",3-Deep
J-01-19-1,J,1,19,1,Small Item Bins,Und-Gre-XL,5,Underwear,88.5,7,1.5,"[120, 0, 0]",3-Deep
J-01-19-2,J,1,19,2,Small Item Bins,,0,Underwear,88.5,7,3.0,"[120, 0, 0]",3-Deep
J-01-19-3,J,1,19,3,Small Item Bins,Und-Gre-XL,14,Underwear,88.5,7,4.5,"[120, 0, 0]",3-Deep
J-01-20-1,J,1,20,1,Small Item Bins,Und-Red-XXL,4,Underwear,90.0,7,1.5,"[120, 0, 0]",3-Deep
J-01-20-2,J,1,20,2,Small Item Bins,Und-Whi-S,12,Underwear,90.0,7,3.0,"[120, 0, 0]",3-Deep
J-01-20-3,J,1,20,3,Small Item Bins,Und-Gre-XXL,10,Underwear,90.0,7,4.5,"[120, 0, 0]",3-Deep
101,K,1,1,1,Secure Storage,Pre-Bla-XXL,10,Premium Apparel,61.5,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,1,2,Secure Storage,,0,Premium Apparel,61.5,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,2,1,Secure Storage,Pre-Red-XL,16,Premium Apparel,63.0,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,2,2,Secure Storage,Pre-Bla-S,1,Premium Apparel,63.0,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,3,1,Secure Storage,Pre-Whi-S,16,Premium Apparel,64.5,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,3,2,Secure Storage,Pre-Gra-XL,18,Premium Apparel,64.5,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,4,1,Secure Storage,Pre-Red-XXL,15,Premium Apparel,66.0,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,4,2,Secure Storage,,0,Premium Apparel,66.0,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,5,1,Secure Storage,Pre-Gre-L,8,Premium Apparel,67.5,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,5,2,Secure Storage,Pre-Red-S,20,Premium Apparel,67.5,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,6,1,Secure Storage,Pre-Gre-S,6,Premium Apparel,69.0,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,6,2,Secure Storage,,0,Premium Apparel,69.0,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,7,1,Secure Storage,Pre-Whi-M,19,Premium Apparel,70.5,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,7,2,Secure Storage,Pre-Whi-XXL,2,Premium Apparel,70.5,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,8,1,Secure Storage,Pre-Red-XL,1,Premium Apparel,72.0,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,8,2,Secure Storage,Pre-Gre-M,17,Premium Apparel,72.0,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,9,1,Secure Storage,Pre-Whi-S,20,Premium Apparel,73.5,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,9,2,Secure Storage,Pre-Red-M,1,Premium Apparel,73.5,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,10,1,Secure Storage,Pre-Gra-L,9,Premium Apparel,75.0,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,10,2,Secure Storage,Pre-Bla-XS,6,Premium Apparel,75.0,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,11,1,Secure Storage,Pre-Whi-S,14,Premium Apparel,76.5,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,11,2,Secure Storage,,0,Premium Apparel,76.5,22,3.0,"[160, 0, 0]",2-Deep
101,K,1,12,1,Secure Storage,Pre-Bla-XS,15,Premium Apparel,78.0,22,1.5,"[160, 0, 0]",2-Deep
101,K,1,12,2,Secure Storage,Pre-Gra-XL,3,Premium Apparel,78.0,22,3.0,"[160, 0, 0]",2-Deep
103,K,2,1,1,Secure Storage,Pre-Bla-M,5,Premium Apparel,61.5,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,1,2,Secure Storage,,0,Premium Apparel,61.5,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,2,1,Secure Storage,Pre-Gre-M,20,Premium Apparel,63.0,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,2,2,Secure Storage,Pre-Bla-L,11,Premium Apparel,63.0,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,3,1,Secure Storage,Pre-Bla-L,7,Premium Apparel,64.5,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,3,2,Secure Storage,Pre-Red-XL,7,Premium Apparel,64.5,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,4,1,Secure Storage,Pre-Gre-L,9,Premium Apparel,66.0,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,4,2,Secure Storage,Pre-Bla-XS,17,Premium Apparel,66.0,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,5,1,Secure Storage,Pre-Bla-XS,8,Premium Apparel,67.5,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,5,2,Secure Storage,,0,Premium Apparel,67.5,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,6,1,Secure Storage,,0,Premium Apparel,69.0,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,6,2,Secure Storage,Pre-Whi-M,20,Premium Apparel,69.0,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,7,1,Secure Storage,Pre-Whi-M,8,Premium Apparel,70.5,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,7,2,Secure Storage,Pre-Gra-S,11,Premium Apparel,70.5,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,8,1,Secure Storage,Pre-Bla-M,9,Premium Apparel,72.0,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,8,2,Secure Storage,,0,Premium Apparel,72.0,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,9,1,Secure Storage,Pre-Red-L,19,Premium Apparel,73.5,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,9,2,Secure Storage,Pre-Blu-L,17,Premium Apparel,73.5,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,10,1,Secure Storage,Pre-Gre-XXL,13,Premium Apparel,75.0,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,10,2,Secure Storage,Pre-Blu-L,14,Premium Apparel,75.0,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,11,1,Secure Storage,,0,Premium Apparel,76.5,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,11,2,Secure Storage,Pre-Gra-L,1,Premium Apparel,76.5,24,3.0,"[160, 0, 0]",2-Deep
103,K,2,12,1,Secure Storage,,0,Premium Apparel,78.0,24,1.5,"[160, 0, 0]",2-Deep
103,K,2,12,2,Secure Storage,,0,Premium Apparel,78.0,24,3.0,"[160, 0, 0]",2-Deep
105,K,3,1,1,Secure Storage,Pre-Whi-XXL,9,Premium Apparel,61.5,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,1,2,Secure Storage,,0,Premium Apparel,61.5,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,2,1,Secure Storage,Pre-Bla-S,7,Premium Apparel,63.0,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,2,2,Secure Storage,Pre-Whi-L,15,Premium Apparel,63.0,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,3,1,Secure Storage,Pre-Blu-L,11,Premium Apparel,64.5,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,3,2,Secure Storage,Pre-Gre-XS,13,Premium Apparel,64.5,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,4,1,Secure Storage,Pre-Gra-L,4,Premium Apparel,66.0,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,4,2,Secure Storage,Pre-Bla-XXL,10,Premium Apparel,66.0,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,5,1,Secure Storage,Pre-Red-L,3,Premium Apparel,67.5,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,5,2,Secure Storage,Pre-Gra-S,13,Premium Apparel,67.5,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,6,1,Secure Storage,Pre-Gre-XS,12,Premium Apparel,69.0,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,6,2,Secure Storage,,0,Premium Apparel,69.0,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,7,1,Secure Storage,Pre-Gre-XL,17,Premium Apparel,70.5,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,7,2,Secure Storage,Pre-Gra-XL,6,Premium Apparel,70.5,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,8,1,Secure Storage,Pre-Blu-XL,6,Premium Apparel,72.0,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,8,2,Secure Storage,,0,Premium Apparel,72.0,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,9,1,Secure Storage,Pre-Red-XXL,7,Premium Apparel,73.5,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,9,2,Secure Storage,,0,Premium Apparel,73.5,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,10,1,Secure Storage,,0,Premium Apparel,75.0,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,10,2,Secure Storage,Pre-Red-M,19,Premium Apparel,75.0,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,11,1,Secure Storage,,0,Premium Apparel,76.5,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,11,2,Secure Storage,Pre-Gra-XS,19,Premium Apparel,76.5,26,3.0,"[160, 0, 0]",2-Deep
105,K,3,12,1,Secure Storage,,0,Premium Apparel,78.0,26,1.5,"[160, 0, 0]",2-Deep
105,K,3,12,2,Secure Storage,Pre-Gre-XL,5,Premium Apparel,78.0,26,3.0,"[160, 0, 0]",2-Deep
107,K,4,1,1,Secure Storage,Pre-Blu-M,14,Premium Apparel,61.5,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,1,2,Secure Storage,,0,Premium Apparel,61.5,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,2,1,Secure Storage,Pre-Bla-L,16,Premium Apparel,63.0,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,2,2,Secure Storage,Pre-Red-XS,16,Premium Apparel,63.0,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,3,1,Secure Storage,Pre-Gra-S,7,Premium Apparel,64.5,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,3,2,Secure Storage,Pre-Whi-XXL,4,Premium Apparel,64.5,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,4,1,Secure Storage,,0,Premium Apparel,66.0,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,4,2,Secure Storage,Pre-Red-M,9,Premium Apparel,66.0,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,5,1,Secure Storage,Pre-Red-XL,16,Premium Apparel,67.5,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,5,2,Secure Storage,,0,Premium Apparel,67.5,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,6,1,Secure Storage,,0,Premium Apparel,69.0,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,6,2,Secure Storage,Pre-Gre-L,5,Premium Apparel,69.0,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,7,1,Secure Storage,Pre-Whi-XS,17,Premium Apparel,70.5,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,7,2,Secure Storage,Pre-Blu-XS,18,Premium Apparel,70.5,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,8,1,Secure Storage,,0,Premium Apparel,72.0,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,8,2,Secure Storage,Pre-Blu-XXL,14,Premium Apparel,72.0,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,9,1,Secure Storage,Pre-Bla-S,20,Premium Apparel,73.5,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,9,2,Secure Storage,,0,Premium Apparel,73.5,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,10,1,Secure Storage,,0,Premium Apparel,75.0,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,10,2,Secure Storage,Pre-Blu-L,7,Premium Apparel,75.0,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,11,1,Secure Storage,Pre-Red-XL,5,Premium Apparel,76.5,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,11,2,Secure Storage,Pre-Gre-L,2,Premium Apparel,76.5,28,3.0,"[160, 0, 0]",2-Deep
107,K,4,12,1,Secure Storage,,0,Premium Apparel,78.0,28,1.5,"[160, 0, 0]",2-Deep
107,K,4,12,2,Secure Storage,Pre-Gra-XL,17,Premium Apparel,78.0,28,3.0,"[160, 0, 0]",2-Deep
109,K,5,1,1,Secure Storage,Pre-Gra-M,12,Premium Apparel,61.5,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,1,2,Secure Storage,Pre-Blu-XL,12,Premium Apparel,61.5,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,2,1,Secure Storage,Pre-Gre-M,10,Premium Apparel,63.0,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,2,2,Secure Storage,,0,Premium Apparel,63.0,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,3,1,Secure Storage,Pre-Gre-S,19,Premium Apparel,64.5,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,3,2,Secure Storage,Pre-Whi-XS,10,Premium Apparel,64.5,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,4,1,Secure Storage,Pre-Blu-S,4,Premium Apparel,66.0,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,4,2,Secure Storage,,0,Premium Apparel,66.0,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,5,1,Secure Storage,Pre-Gra-XXL,10,Premium Apparel,67.5,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,5,2,Secure Storage,Pre-Gre-XXL,16,Premium Apparel,67.5,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,6,1,Secure Storage,Pre-Red-L,5,Premium Apparel,69.0,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,6,2,Secure Storage,Pre-Whi-XS,8,Premium Apparel,69.0,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,7,1,Secure Storage,Pre-Red-S,3,Premium Apparel,70.5,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,7,2,Secure Storage,Pre-Gra-L,16,Premium Apparel,70.5,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,8,1,Secure Storage,,0,Premium Apparel,72.0,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,8,2,Secure Storage,Pre-Red-M,13,Premium Apparel,72.0,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,9,1,Secure Storage,Pre-Whi-XXL,11,Premium Apparel,73.5,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,9,2,Secure Storage,Pre-Gre-XL,1,Premium Apparel,73.5,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,10,1,Secure Storage,Pre-Whi-XL,14,Premium Apparel,75.0,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,10,2,Secure Storage,Pre-Red-S,12,Premium Apparel,75.0,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,11,1,Secure Storage,Pre-Blu-M,13,Premium Apparel,76.5,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,11,2,Secure Storage,Pre-Blu-XS,4,Premium Apparel,76.5,30,3.0,"[160, 0, 0]",2-Deep
109,K,5,12,1,Secure Storage,Pre-Bla-XS,14,Premium Apparel,78.0,30,1.5,"[160, 0, 0]",2-Deep
109,K,5,12,2,Secure Storage,Pre-Blu-XXL,18,Premium Apparel,78.0,30,3.0,"[160, 0, 0]",2-Deep
111,K,6,1,1,Secure Storage,Pre-Whi-L,1,Premium Apparel,61.5,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,1,2,Secure Storage,Pre-Whi-M,1,Premium Apparel,61.5,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,2,1,Secure Storage,,0,Premium Apparel,63.0,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,2,2,Secure Storage,,0,Premium Apparel,63.0,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,3,1,Secure Storage,,0,Premium Apparel,64.5,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,3,2,Secure Storage,,0,Premium Apparel,64.5,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,4,1,Secure Storage,Pre-Bla-S,19,Premium Apparel,66.0,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,4,2,Secure Storage,Pre-Bla-XL,6,Premium Apparel,66.0,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,5,1,Secure Storage,Pre-Gra-M,9,Premium Apparel,67.5,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,5,2,Secure Storage,Pre-Gra-XXL,12,Premium Apparel,67.5,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,6,1,Secure Storage,,0,Premium Apparel,69.0,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,6,2,Secure Storage,,0,Premium Apparel,69.0,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,7,1,Secure Storage,Pre-Bla-XL,19,Premium Apparel,70.5,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,7,2,Secure Storage,,0,Premium Apparel,70.5,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,8,1,Secure Storage,Pre-Whi-XXL,2,Premium Apparel,72.0,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,8,2,Secure Storage,Pre-Gra-M,8,Premium Apparel,72.0,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,9,1,Secure Storage,Pre-Whi-L,13,Premium Apparel,73.5,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,9,2,Secure Storage,Pre-Whi-XXL,19,Premium Apparel,73.5,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,10,1,Secure Storage,,0,Premium Apparel,75.0,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,10,2,Secure Storage,Pre-Whi-S,19,Premium Apparel,75.0,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,11,1,Secure Storage,Pre-Red-XS,14,Premium Apparel,76.5,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,11,2,Secure Storage,Pre-Blu-L,5,Premium Apparel,76.5,32,3.0,"[160, 0, 0]",2-Deep
111,K,6,12,1,Secure Storage,Pre-Bla-L,10,Premium Apparel,78.0,32,1.5,"[160, 0, 0]",2-Deep
111,K,6,12,2,Secure Storage,Pre-Gra-M,9,Premium Apparel,78.0,32,3.0,"[160, 0, 0]",2-Deep
101,L,1,1,1,Bulk Storage,Sea-Whi-XXL,13,Seasonal Items,61.5,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,1,2,Bulk Storage,Sea-Bla-XS,5,Seasonal Items,61.5,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,1,3,Bulk Storage,Sea-Bla-XL,7,Seasonal Items,61.5,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,2,1,Bulk Storage,Sea-Red-XL,9,Seasonal Items,63.0,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,2,2,Bulk Storage,,0,Seasonal Items,63.0,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,2,3,Bulk Storage,Sea-Gre-XL,3,Seasonal Items,63.0,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,3,1,Bulk Storage,Sea-Bla-M,8,Seasonal Items,64.5,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,3,2,Bulk Storage,Sea-Whi-XL,16,Seasonal Items,64.5,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,3,3,Bulk Storage,Sea-Gre-L,14,Seasonal Items,64.5,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,4,1,Bulk Storage,Sea-Gre-M,6,Seasonal Items,66.0,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,4,2,Bulk Storage,,0,Seasonal Items,66.0,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,4,3,Bulk Storage,Sea-Bla-S,6,Seasonal Items,66.0,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,5,1,Bulk Storage,,0,Seasonal Items,67.5,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,5,2,Bulk Storage,,0,Seasonal Items,67.5,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,5,3,Bulk Storage,,0,Seasonal Items,67.5,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,6,1,Bulk Storage,,0,Seasonal Items,69.0,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,6,2,Bulk Storage,Sea-Whi-L,3,Seasonal Items,69.0,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,6,3,Bulk Storage,,0,Seasonal Items,69.0,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,7,1,Bulk Storage,Sea-Whi-S,16,Seasonal Items,70.5,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,7,2,Bulk Storage,,0,Seasonal Items,70.5,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,7,3,Bulk Storage,,0,Seasonal Items,70.5,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,8,1,Bulk Storage,Sea-Bla-XS,11,Seasonal Items,72.0,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,8,2,Bulk Storage,,0,Seasonal Items,72.0,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,8,3,Bulk Storage,Sea-Red-XS,7,Seasonal Items,72.0,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,9,1,Bulk Storage,Sea-Bla-L,7,Seasonal Items,73.5,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,9,2,Bulk Storage,Sea-Bla-XXL,10,Seasonal Items,73.5,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,9,3,Bulk Storage,Sea-Gra-XL,18,Seasonal Items,73.5,52,4.5,"[180, 0, 0]",3-Deep
101,L,1,10,1,Bulk Storage,,0,Seasonal Items,75.0,52,1.5,"[180, 0, 0]",3-Deep
101,L,1,10,2,Bulk Storage,,0,Seasonal Items,75.0,52,3.0,"[180, 0, 0]",3-Deep
101,L,1,10,3,Bulk Storage,Sea-Red-S,17,Seasonal Items,75.0,52,4.5,"[180, 0, 0]",3-Deep
103,L,2,1,1,Bulk Storage,Sea-Gra-XXL,4,Seasonal Items,61.5,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,1,2,Bulk Storage,Sea-Red-XXL,10,Seasonal Items,61.5,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,1,3,Bulk Storage,Sea-Gra-S,12,Seasonal Items,61.5,54,4.5,"[180, 0, 0]",3-Deep
103,L,2,2,1,Bulk Storage,Sea-Gra-L,7,Seasonal Items,63.0,54,1.5,"[180, 0, 0]",3-Deep
103,L,2,2,2,Bulk Storage,,0,Seasonal Items,63.0,54,3.0,"[180, 0, 0]",3-Deep
103,L,2,2,3,Bulk Storage,Sea-Bla-L,8,Seasonal Items,63.0,54,4.5,"[180, 0, 0]",3-Deep
